8.963245127708157816e+04,4.313016472333105776e+04,2.193995656728962462e+00,0.000000000000000000e+00,1.071750665620108730e-03
8.963239291333171423e+04,4.313024592476394173e+04,2.194001015482290651e+00,1.071750665620108838e-04,1.071750665620108730e-03
8.963233454871158756e+04,4.313032712557130435e+04,2.194017091742274772e+00,2.143501331240217677e-04,1.071750665620108730e-03
8.963227618235092086e+04,4.313040832512759516e+04,2.194043885508915270e+00,3.215251996860326515e-04,1.071750665620108730e-03
8.963221781337952416e+04,4.313048952280722733e+04,2.194081396782212146e+00,4.287002662480435353e-04,1.071750665620108730e-03
8.963215944092723657e+04,4.313057071798449033e+04,2.194129625562164954e+00,5.358753328100543650e-04,1.071750665620108730e-03
8.963210106412398454e+04,4.313065191003360815e+04,2.194188571848774139e+00,6.430503993720653030e-04,1.071750665620108730e-03
8.963204268209979637e+04,4.313073309832862287e+04,2.194258235642039256e+00,7.502254659340761326e-04,1.071750665620108730e-03
8.963198429398483131e+04,4.313081428224343836e+04,2.194338616941960751e+00,8.574005324960870707e-04,1.071750665620108730e-03
8.963192589890936506e+04,4.313089546115174744e+04,2.194429715748538623e+00,9.645755990580979003e-04,1.071750665620108730e-03
8.963186749600384792e+04,4.313097663442703197e+04,2.194531532061772428e+00,1.071750665620108730e-03,1.071750665620108730e-03
8.963180908439893392e+04,4.313105780144250457e+04,2.194644065881662609e+00,1.178925732182119776e-03,1.071750665620108730e-03
8.963175066322543717e+04,4.313113896157110139e+04,2.194767317208208723e+00,1.286100798744130606e-03,1.071750665620108730e-03
8.963169223161443369e+04,4.313122011418547481e+04,2.194901286041411659e+00,1.393275865306141436e-03,1.071750665620108730e-03
8.963163378869718872e+04,4.313130125865791342e+04,2.195045972381270083e+00,1.500450931868152265e-03,1.071750665620108730e-03
8.963157533360528760e+04,4.313138239436035656e+04,2.195201376227784884e+00,1.607625998430163095e-03,1.071750665620108730e-03
8.963151686547056306e+04,4.313146352066434338e+04,2.195367497580956062e+00,1.714801064992174141e-03,1.071750665620108730e-03
8.963145838342515344e+04,4.313154463694100559e+04,2.195544336440783617e+00,1.821976131554184971e-03,1.071750665620108730e-03
8.963139988660154631e+04,4.313162574256101652e+04,2.195731892807267105e+00,1.929151198116195801e-03,1.071750665620108730e-03
8.963134137413252029e+04,4.313170683689458383e+04,2.195930166680406970e+00,2.036326264678206630e-03,1.071750665620108730e-03
8.963128284515127598e+04,4.313178791931140586e+04,2.196139158060202767e+00,2.143501331240217460e-03,1.071750665620108730e-03
8.963122429879136325e+04,4.313186898918065708e+04,2.196358866946654942e+00,2.250676397802228289e-03,1.071750665620108730e-03
8.963116573418673943e+04,4.313195004587095173e+04,2.196589293339763049e+00,2.357851464364239553e-03,1.071750665620108730e-03
8.963110715047179838e+04,4.313203108875030739e+04,2.196830437239527534e+00,2.465026530926250382e-03,1.071750665620108730e-03
8.963104854678135598e+04,4.313211211718614504e+04,2.197082298645948395e+00,2.572201597488261212e-03,1.071750665620108730e-03
8.963098992225072288e+04,4.313219313054523082e+04,2.197344877559025189e+00,2.679376664050272042e-03,1.071750665620108730e-03
8.963093127601567539e+04,4.313227412819366873e+04,2.197618173978758360e+00,2.786551730612282871e-03,1.071750665620108730e-03
8.963087260721249913e+04,4.313235510949686432e+04,2.197902187905147908e+00,2.893726797174293701e-03,1.071750665620108730e-03
8.963081391497803270e+04,4.313243607381950278e+04,2.198196919338193389e+00,3.000901863736304531e-03,1.071750665620108730e-03
8.963075519844960945e+04,4.313251702052550536e+04,2.198502368277894803e+00,3.108076930298315794e-03,1.071750665620108730e-03
8.963069645676518849e+04,4.313259794897803658e+04,2.198818534724253038e+00,3.215251996860326190e-03,1.071750665620108730e-03
8.963063768906329642e+04,4.313267885853942425e+04,2.199145418677267205e+00,3.322427063422337019e-03,1.071750665620108730e-03
8.963057889448304195e+04,4.313275974857118126e+04,2.199483020136937306e+00,3.429602129984348283e-03,1.071750665620108730e-03
8.963052007216420316e+04,4.313284061843395466e+04,2.199831339103263783e+00,3.536777196546359112e-03,1.071750665620108730e-03
