8.963206838507602515e+04,4.313003411904793757e+04,2.214060756024521570e+00,0.000000000000000000e+00,-6.636949710845074487e-04
8.963200840410057572e+04,4.313011413331281801e+04,2.214057437549666219e+00,-6.636949710845074487e-05,-6.636949710845074487e-04
8.963194842365618388e+04,4.313019414797578793e+04,2.214047482125099719e+00,-1.327389942169014897e-04,-6.636949710845074487e-04
8.963188844427390723e+04,4.313027416343492951e+04,2.214030889750822961e+00,-1.991084913253522617e-04,-6.636949710845074487e-04
8.963182846648480336e+04,4.313035418008828856e+04,2.214007660426834612e+00,-2.654779884338029795e-04,-6.636949710845074487e-04
8.963176849082000263e+04,4.313043419833389635e+04,2.213977794153136003e+00,-3.318474855422537243e-04,-6.636949710845074487e-04
8.963170851781062083e+04,4.313051421856974048e+04,2.213941290929726247e+00,-3.982169826507045234e-04,-6.636949710845074487e-04
8.963164854798781744e+04,4.313059424119374307e+04,2.213898150756605787e+00,-4.645864797591552683e-04,-6.636949710845074487e-04
8.963158858188283921e+04,4.313067426660377532e+04,2.213848373633774624e+00,-5.309559768676059589e-04,-6.636949710845074487e-04
8.963152862002693291e+04,4.313075429519762838e+04,2.213791959561232314e+00,-5.973254739760567580e-04,-6.636949710845074487e-04
8.963146866295144719e+04,4.313083432737300609e+04,2.213728908538979301e+00,-6.636949710845074487e-04,-6.636949710845074487e-04
8.963140871118780342e+04,4.313091436352753226e+04,2.213659220567015584e+00,-7.300644681929582477e-04,-6.636949710845074487e-04
8.963134876526746666e+04,4.313099440405869973e+04,2.213582895645340720e+00,-7.964339653014090468e-04,-6.636949710845074487e-04
8.963128882572201837e+04,4.313107444936391403e+04,2.213499933773955153e+00,-8.628034624098597375e-04,-6.636949710845074487e-04
8.963122889308314188e+04,4.313115449984042789e+04,2.213410334952858882e+00,-9.291729595183105365e-04,-6.636949710845074487e-04
8.963116896788259328e+04,4.313123455588537036e+04,2.213314099182051464e+00,-9.955424566267612272e-04,-6.636949710845074487e-04
8.963110905065227416e+04,4.313131461789572495e+04,2.213211226461533343e+00,-1.061911953735211918e-03,-6.636949710845074487e-04
8.963104914192417345e+04,4.313139468626830057e+04,2.213101716791304518e+00,-1.128281450843662825e-03,-6.636949710845074487e-04
8.963098924223041104e+04,4.313147476139975333e+04,2.212985570171364547e+00,-1.194650947952113516e-03,-6.636949710845074487e-04
