8.962822618949951720e+04,4.313551774163667869e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962816681221136241e+04,4.313559820490562561e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962810743492320762e+04,4.313567866817457980e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962804805763503828e+04,4.313575913144353399e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962798868034688348e+04,4.313583959471248818e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962792930305871414e+04,4.313592005798144237e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962786992577055935e+04,4.313600052125039656e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962781054848240456e+04,4.313608098451935075e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962775117119423521e+04,4.313616144778830494e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962769179390608042e+04,4.313624191105725913e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962763241661792563e+04,4.313632237432621332e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962757303932975628e+04,4.313640283759516751e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962751366204160149e+04,4.313648330086412170e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962745428475343215e+04,4.313656376413307589e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962739490746527736e+04,4.313664422740202281e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962733553017712256e+04,4.313672469067097700e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962727615288895322e+04,4.313680515393993119e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962721677560079843e+04,4.313688561720888538e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962715739831262908e+04,4.313696608047783957e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962709802102447429e+04,4.313704654374679376e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962703864373631950e+04,4.313712700701574795e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962697926644815016e+04,4.313720747028470214e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962691988915999536e+04,4.313728793355365633e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962686051187182602e+04,4.313736839682261052e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962680113458367123e+04,4.313744886009156471e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962674175729551644e+04,4.313752932336051890e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962668238000734709e+04,4.313760978662947309e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962662300271919230e+04,4.313769024989842001e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962656362543102296e+04,4.313777071316737420e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962650424814286816e+04,4.313785117643632839e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962644487085471337e+04,4.313793163970528258e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962638549356654403e+04,4.313801210297423677e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962632611627838924e+04,4.313809256624319096e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962626673899021989e+04,4.313817302951214515e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962620736170206510e+04,4.313825349278109934e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962614798441391031e+04,4.313833395605005353e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962608860712574096e+04,4.313841441931900772e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962602922983758617e+04,4.313849488258796191e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962596985254943138e+04,4.313857534585691610e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962591047526126204e+04,4.313865580912587029e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962585109797310724e+04,4.313873627239481721e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962579172068493790e+04,4.313881673566377140e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962573234339678311e+04,4.313889719893272559e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962567296610862832e+04,4.313897766220167978e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962561358882045897e+04,4.313905812547063397e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962555421153230418e+04,4.313913858873958816e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962549483424413484e+04,4.313921905200854235e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962543545695598004e+04,4.313929951527749654e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962537607966782525e+04,4.313937997854645073e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962531670237965591e+04,4.313946044181540492e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962525732509150112e+04,4.313954090508435911e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962519794780333177e+04,4.313962136835331330e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962513857051517698e+04,4.313970183162226749e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962507919322702219e+04,4.313978229489121441e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962501981593885284e+04,4.313986275816016860e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962496043865069805e+04,4.313994322142912279e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962490106136252871e+04,4.314002368469807698e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962484168407437392e+04,4.314010414796703117e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962478230678621912e+04,4.314018461123598536e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962472292949804978e+04,4.314026507450493955e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962466355220989499e+04,4.314034553777389374e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962460417492172564e+04,4.314042600104284793e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962454479763357085e+04,4.314050646431180212e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962448542034541606e+04,4.314058692758075631e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962442604305724672e+04,4.314066739084971050e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962436666576909192e+04,4.314074785411866469e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962430728848093713e+04,4.314082831738761161e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962424791119276779e+04,4.314090878065656580e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962418853390461300e+04,4.314098924392551999e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962412915661644365e+04,4.314106970719447418e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962406977932828886e+04,4.314115017046342837e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962401040204013407e+04,4.314123063373238256e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962395102475196472e+04,4.314131109700133675e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962389164746380993e+04,4.314139156027029094e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962383227017564059e+04,4.314147202353924513e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962377289288748580e+04,4.314155248680819932e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962371351559933100e+04,4.314163295007715351e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962365413831116166e+04,4.314171341334610770e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962359476102300687e+04,4.314179387661506189e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962353538373483752e+04,4.314187433988400880e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962347600644668273e+04,4.314195480315296300e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962341662915852794e+04,4.314203526642191719e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962335725187035860e+04,4.314211572969087138e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962329787458220380e+04,4.314219619295982557e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962323849729403446e+04,4.314227665622877976e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962317912000587967e+04,4.314235711949773395e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962311974271772488e+04,4.314243758276668814e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962306036542955553e+04,4.314251804603564233e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962300098814140074e+04,4.314259850930459652e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962294161085324595e+04,4.314267897257355071e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962288223356507660e+04,4.314275943584250490e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962282285627692181e+04,4.314283989911145909e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962276347898875247e+04,4.314292036238040600e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962270410170059768e+04,4.314300082564936019e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962264472441244288e+04,4.314308128891831439e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962258534712427354e+04,4.314316175218726858e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962252596983611875e+04,4.314324221545622277e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962246659254794940e+04,4.314332267872517696e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962240721525979461e+04,4.314340314199413115e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962234783797163982e+04,4.314348360526308534e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962228846068347048e+04,4.314356406853203953e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962222908339531568e+04,4.314364453180099372e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962216970610714634e+04,4.314372499506994791e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962211032881899155e+04,4.314380545833890210e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962205095153083676e+04,4.314388592160785629e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962199157424266741e+04,4.314396638487680320e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962193219695451262e+04,4.314404684814575739e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962187281966634328e+04,4.314412731141471158e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962181344237818848e+04,4.314420777468366578e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962175406509003369e+04,4.314428823795261997e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962169468780186435e+04,4.314436870122157416e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962163531051370956e+04,4.314444916449052835e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962157593322554021e+04,4.314452962775948254e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962151655593738542e+04,4.314461009102843673e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962145717864923063e+04,4.314469055429739092e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962139780136106128e+04,4.314477101756634511e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962133842407290649e+04,4.314485148083529930e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962127904678475170e+04,4.314493194410425349e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962121966949658236e+04,4.314501240737320040e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962116029220842756e+04,4.314509287064215459e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962110091492025822e+04,4.314517333391110878e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962104153763210343e+04,4.314525379718006297e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962098216034394864e+04,4.314533426044901717e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962092278305577929e+04,4.314541472371797136e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962086340576762450e+04,4.314549518698692555e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962080402847945516e+04,4.314557565025587974e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962074465119130036e+04,4.314565611352483393e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962068527390314557e+04,4.314573657679378812e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962062589661497623e+04,4.314581704006274231e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962056651932682144e+04,4.314589750333169650e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962050714203865209e+04,4.314597796660065069e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962044776475049730e+04,4.314605842986959760e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962038838746234251e+04,4.314613889313855179e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962032901017417316e+04,4.314621935640750598e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962026963288601837e+04,4.314629981967646017e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962021025559784903e+04,4.314638028294541436e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962015087830969424e+04,4.314646074621436856e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962009150102153944e+04,4.314654120948332275e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.962003212373337010e+04,4.314662167275227694e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961997274644521531e+04,4.314670213602123113e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961991336915704596e+04,4.314678259929018532e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961985399186889117e+04,4.314686306255913951e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961979461458073638e+04,4.314694352582809370e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961973523729256704e+04,4.314702398909704789e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961967586000441224e+04,4.314710445236599480e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961961648271625745e+04,4.314718491563494899e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961955710542808811e+04,4.314726537890390318e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961949772813993332e+04,4.314734584217285737e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961943835085176397e+04,4.314742630544181156e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961937897356360918e+04,4.314750676871076575e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961931959627545439e+04,4.314758723197971995e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961926021898728504e+04,4.314766769524867414e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961920084169913025e+04,4.314774815851762833e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961914146441096091e+04,4.314782862178658252e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961908208712280612e+04,4.314790908505553671e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961902270983465132e+04,4.314798954832449090e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961896333254648198e+04,4.314807001159344509e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961890395525832719e+04,4.314815047486239200e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961884457797015784e+04,4.314823093813134619e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961878520068200305e+04,4.314831140140030038e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961872582339384826e+04,4.314839186466925457e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961866644610567892e+04,4.314847232793820876e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961860706881752412e+04,4.314855279120716295e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961854769152935478e+04,4.314863325447611714e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961848831424119999e+04,4.314871371774507134e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961842893695304519e+04,4.314879418101402553e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961836955966487585e+04,4.314887464428297972e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961831018237672106e+04,4.314895510755193391e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961825080508856627e+04,4.314903557082088810e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961819142780039692e+04,4.314911603408984229e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961813205051224213e+04,4.314919649735879648e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961807267322407279e+04,4.314927696062774339e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961801329593591799e+04,4.314935742389669758e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961795391864776320e+04,4.314943788716565177e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961789454135959386e+04,4.314951835043460596e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961783516407143907e+04,4.314959881370356015e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961777578678326972e+04,4.314967927697251434e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961771640949511493e+04,4.314975974024146853e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961765703220696014e+04,4.314984020351042273e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961759765491879079e+04,4.314992066677937692e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961753827763063600e+04,4.315000113004833111e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961747890034246666e+04,4.315008159331728530e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961741952305431187e+04,4.315016205658623949e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961736014576615707e+04,4.315024251985519368e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961730076847798773e+04,4.315032298312414059e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961724139118983294e+04,4.315040344639309478e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961718201390166359e+04,4.315048390966204897e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961712263661350880e+04,4.315056437293100316e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961706325932535401e+04,4.315064483619995735e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961700388203718467e+04,4.315072529946891154e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961694450474902987e+04,4.315080576273786573e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961688512746086053e+04,4.315088622600681992e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961682575017270574e+04,4.315096668927577412e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961676637288455095e+04,4.315104715254472831e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961670699559638160e+04,4.315112761581368250e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961664761830822681e+04,4.315120807908263669e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961658824102007202e+04,4.315128854235159088e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961652886373190267e+04,4.315136900562053779e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961646948644374788e+04,4.315144946888949198e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961641010915557854e+04,4.315152993215844617e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961635073186742375e+04,4.315161039542740036e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961629135457926895e+04,4.315169085869635455e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961623197729109961e+04,4.315177132196530874e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961617260000294482e+04,4.315185178523426293e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961611322271477547e+04,4.315193224850321712e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961605384542662068e+04,4.315201271177217131e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961599446813846589e+04,4.315209317504112551e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961593509085029655e+04,4.315217363831007970e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961587571356214175e+04,4.315225410157903389e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961581633627397241e+04,4.315233456484798808e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961575695898581762e+04,4.315241502811693499e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961569758169766283e+04,4.315249549138588918e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961563820440949348e+04,4.315257595465484337e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961557882712133869e+04,4.315265641792379756e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961551944983316935e+04,4.315273688119275175e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961546007254501455e+04,4.315281734446170594e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961545607265646686e+04,4.315282276478516724e+04,2.206536049227472152e+00,0.000000000000000000e+00
8.961539669932371180e+04,4.315290323097271903e+04,2.206388580075185235e+00,-2.949383045738746857e-03
8.961533734972654202e+04,4.315298371466765821e+04,2.205946172618324486e+00,-5.898766091477493714e-03
8.961527804761599691e+04,4.315306423335635918e+04,2.205208826856889903e+00,-8.848149137216241439e-03
8.961521881677408237e+04,4.315314480448317772e+04,2.204176542790881044e+00,-1.179753218295498743e-02
8.961515968102913757e+04,4.315322544542935066e+04,2.202849320420298795e+00,-1.474691522869373342e-02
8.961510066427108541e+04,4.315330617349185923e+04,2.201227159745142270e+00,-1.769629827443248288e-02
8.961504179046674108e+04,4.315338700586221239e+04,2.199310060765412356e+00,-2.064568132017122887e-02
8.961498308367464051e+04,4.315346795960507734e+04,2.197098023481108164e+00,-2.359506436590997486e-02
8.961492456806007249e+04,4.315354905163682270e+04,2.194591047892230140e+00,-2.654444741164872085e-02
8.961486626790951414e+04,4.315363029870385799e+04,2.191789133998778283e+00,-2.949383045738746684e-02
8.961480820764511009e+04,4.315371171736083488e+04,2.188692281800752593e+00,-3.244321350312621283e-02
8.961475041183870053e+04,4.315379332394864468e+04,2.185300491298153069e+00,-3.539259654886496576e-02
8.961469290522558731e+04,4.315387513457215391e+04,2.181613762490979713e+00,-3.834197959460370481e-02
8.961463571271792171e+04,4.315395716507778707e+04,2.177632095379232524e+00,-4.129136264034245773e-02
8.961457885941775749e+04,4.315403943103075289e+04,2.173355489962911058e+00,-4.424074568608120372e-02
8.961452237062962377e+04,4.315412194769209600e+04,2.168783946242016203e+00,-4.719012873181994971e-02
8.961446627187273407e+04,4.315420472999538470e+04,2.163917464216547071e+00,-5.013951177755869570e-02
8.961441058889252599e+04,4.315428779252312961e+04,2.158756043886504550e+00,-5.308889482329744169e-02
8.961435534767193894e+04,4.315437114948286762e+04,2.153299685251887752e+00,-5.603827786903618768e-02
8.961430057444186241e+04,4.315445481468292564e+04,2.147548388312697121e+00,-5.898766091477493367e-02
8.961424629569116223e+04,4.315453880150782788e+04,2.141502153068932657e+00,-6.193704396051367966e-02
8.961419253817599383e+04,4.315462312289333204e+04,2.135160979520594360e+00,-6.488642700625242565e-02
8.961413932892848970e+04,4.315470779130113806e+04,2.128524867667682230e+00,-6.783581005199118552e-02
8.961408669526460289e+04,4.315479281869314582e+04,2.121593817510196267e+00,-7.078519309772993151e-02
8.961403466479139752e+04,4.315487821650544356e+04,2.114367829048136471e+00,-7.373457614346866362e-02
8.961398326541333518e+04,4.315496399562176521e+04,2.106846902281502398e+00,-7.668395918920740961e-02
8.961393252533786290e+04,4.315505016634668573e+04,2.099031037210294937e+00,-7.963334223494616948e-02
8.961388247308004065e+04,4.315513673837833630e+04,2.090920233834513198e+00,-8.258272528068491547e-02
8.961383313746628119e+04,4.315522372078077024e+04,2.082514492154157626e+00,-8.553210832642366146e-02
8.961378454763711488e+04,4.315531112195591413e+04,2.073813812169228665e+00,-8.848149137216240745e-02
8.961373673304892145e+04,4.315539894961511163e+04,2.064818193879725428e+00,-9.143087441790115344e-02
8.961368972347461386e+04,4.315548721075035428e+04,2.055527637285648357e+00,-9.438025746363989943e-02
8.961364354900321632e+04,4.315557591160503944e+04,2.045942142386997453e+00,-9.732964050937864542e-02
8.961359824003830727e+04,4.315566505764446629e+04,2.036061709183772717e+00,-1.002790235551173914e-01
8.961355382729523990e+04,4.315575465352590254e+04,2.025886337675974147e+00,-1.032284066008561374e-01
8.961351034179709677e+04,4.315584470306833828e+04,2.015416027863601300e+00,-1.061777896465948834e-01
8.961346781486940745e+04,4.315593520922197786e+04,2.004650779746655065e+00,-1.091271726923336294e-01
8.961342627813351282e+04,4.315602617403731711e+04,1.993590593325134552e+00,-1.120765557380723754e-01
8.961338576349847426e+04,4.315611759863411135e+04,1.982235468599040429e+00,-1.150259387838111352e-01
8.961334630315162940e+04,4.315620948316992144e+04,1.970585405568372472e+00,-1.179753218295498673e-01
8.961330792954756180e+04,4.315630182680862345e+04,1.958640404233130461e+00,-1.209247048752886272e-01
